time,latitude,Longitude,elevation,distancia_geodesica_km,diferencia_tiempo_segundos,diferencia_tiempo_horas,rapidez_media_km_s,rapidez_media_km_h
2022-03-05 04:03:20+00:00,6.243357681675109,-75.60266450985856,1535.052577972412,0.008633704187056042,1.0,0.0002777777777777778,0.008633704187056042,31.08133507340175
2022-03-05 04:03:21+00:00,6.243433621717843,-75.6026826147694,1534.307704925537,0.0070845435133655,1.0,0.0002777777777777778,0.0070845435133655,25.5043566481158
2022-03-05 04:03:22+00:00,6.243490031926188,-75.60271295725889,1535.711269378662,0.013695600871881467,1.0,0.0002777777777777778,0.013695600871881467,49.30416313877328
2022-03-05 04:03:23+00:00,6.243607546208653,-75.60275201692768,1535.238124847412,0.012724631334793707,1.0,0.0002777777777777778,0.012724631334793707,45.808672805257345
2022-03-05 04:03:24+00:00,6.243713954469416,-75.60279577046224,1538.035488128662,0.013171371751446533,1.0,0.0002777777777777778,0.013171371751446533,47.416938305207516
2022-03-05 04:03:25+00:00,6.243832181213651,-75.60281018733569,1538.170253753662,0.014488630454181988,1.0,0.0002777777777777778,0.014488630454181988,52.159069635055154
2022-03-05 04:03:26+00:00,6.243963190360222,-75.60280893005022,1539.532070159912,0.014507808841100714,1.0,0.0002777777777777778,0.014507808841100714,52.22811182796257
2022-03-05 04:03:27+00:00,6.244094367144856,-75.60280716985055,1539.998134613037,0.014956351309518464,1.0,0.0002777777777777778,0.014956351309518464,53.84286471426647
2022-03-05 04:03:28+00:00,6.244229609152529,-75.60280800804087,1540.294765472412,0.01611526425890039,1.0,0.0002777777777777778,0.01611526425890039,58.014951332041406
2022-03-05 04:03:29+00:00,6.2443752866296505,-75.60280432000347,1541.064296722412,0.017615498605591827,1.0,0.0002777777777777778,0.017615498605591827,63.41579498013058
2022-03-05 04:03:30+00:00,6.244534333242331,-75.60279551900514,1540.342128753662,0.017054851268458154,1.0,0.0002777777777777778,0.017054851268458154,61.39746456644936
2022-03-05 04:03:31+00:00,6.244688224984561,-75.60278546072134,1540.027187347412,0.017644233805590055,1.0,0.0002777777777777778,0.017644233805590055,63.5192417001242
2022-03-05 04:03:32+00:00,6.244847271597241,-75.60277280404755,1540.417812347412,0.017226906344742405,1.0,0.0002777777777777778,0.017226906344742405,62.01686284107266
2022-03-05 04:03:33+00:00,6.2450028397201045,-75.6027647574205,1540.763515472412,0.017904058837676526,1.0,0.0002777777777777778,0.017904058837676526,64.45461181563549
